Pairs,Cosine Distance
"(20, 51)",0.00843885235461074
"(20, 52)",0.009663799400637094
"(20, 53)",0.011789840355987886
"(20, 54)",0.010893749145386775
"(20, 55)",0.012704945916428727
"(20, 56)",0.009765002982351832
"(20, 57)",0.011751896053729382
"(20, 58)",0.009413000008193576
"(20, 59)",0.009329908386510719
"(20, 60)",0.008984181389937937
"(20, 61)",0.01226110283454759
"(20, 62)",0.010056213507483357
"(20, 63)",0.009290267255197554
"(20, 64)",0.009700716172836155
"(20, 65)",0.011039449013259676
"(20, 66)",0.011586137443409817
"(20, 67)",0.006986221665490981
"(20, 68)",0.011810900419529816
"(20, 69)",0.00957539049471934
"(20, 70)",0.007734415289279731
"(20, 71)",0.011002299000539142
"(20, 72)",0.00884844254748757
"(20, 73)",0.008464673828300903
"(20, 74)",0.010056915084712523
"(20, 75)",0.010105008496489855
"(20, 76)",0.010475218516205398
"(20, 77)",0.012677755756760601
"(20, 78)",0.012641169914996574
"(20, 79)",0.009840204729084243
"(20, 80)",0.00921235710257517
"(20, 81)",0.009357069142075127
"(20, 82)",0.009420158183540108
"(20, 83)",0.010529624917812369
"(20, 84)",0.011187313469261053
"(20, 85)",0.009278790732626567
"(20, 86)",0.012184173631581452
"(20, 87)",0.012988242280561975
"(20, 88)",0.009420383632035064
"(20, 89)",0.009511911590260097
"(21, 21)",0.010849400193672101
"(21, 22)",0.013344807345282405
"(21, 23)",0.011644519865091033
"(21, 24)",0.012086489514369464
"(21, 25)",0.012169355841765825
"(21, 26)",0.01051856384310602
"(21, 27)",0.011136181954537203
"(21, 28)",0.010672508638685288
"(21, 29)",0.010877643215762412
"(21, 30)",0.01097442984293639
"(21, 31)",0.008014076163295305
"(21, 32)",0.009996547343115439
"(21, 33)",0.015146258425160486
"(21, 34)",0.009464147794017384
"(21, 35)",0.01210970134177574
"(21, 36)",0.010272539462648457
"(21, 37)",0.008721929770522129
"(21, 38)",0.009247702912414843
"(21, 39)",0.012221212583526214
"(21, 40)",0.010234146616119606
"(21, 41)",0.011258453522569161
"(21, 42)",0.011320254209339999
"(21, 43)",0.009234165809957097
"(21, 44)",0.007633617775863691
"(21, 45)",0.010222021795519164
"(21, 46)",0.01273965111567865
"(21, 47)",0.009531989864680882
"(21, 48)",0.008998494185456004
"(21, 49)",0.009695947265787474
"(21, 50)",0.009136008220839823
"(21, 51)",0.009093060998630092
"(21, 52)",0.009825712508094194
"(21, 53)",0.010001322688169815
"(21, 54)",0.008893809684769122
"(21, 55)",0.013449864392066085
"(21, 56)",0.011532066428572305
"(21, 57)",0.01010487910063699
"(21, 58)",0.01119617668290865
"(21, 59)",0.013160525269623068
"(21, 60)",0.012385173271781971
"(21, 61)",0.01233379385759813
"(21, 62)",0.007516537384667927
"(21, 63)",0.012944301882402202
"(21, 64)",0.008088785942683674
"(21, 65)",0.009658451748719215
"(21, 66)",0.011616730007562356
"(21, 67)",0.009462681877008836
"(21, 68)",0.011485060888103133
"(21, 69)",0.008569917719941974
"(21, 70)",0.010009072992741699
"(21, 71)",0.011195718180392208
"(21, 72)",0.012054230226530406
"(21, 73)",0.009567961390603381
"(21, 74)",0.009755711065816772
"(21, 75)",0.009124491449237196
"(21, 76)",0.007885670302411496
"(21, 77)",0.011141458880757476
"(21, 78)",0.012023374785679102
"(21, 79)",0.011831967060555077
"(21, 80)",0.008631993313445583
"(21, 81)",0.010707807260897302
"(21, 82)",0.009542339320117294
"(21, 83)",0.010699229395183045
"(21, 84)",0.010636171133244946
"(21, 85)",0.009520606496581418
"(21, 86)",0.010759763970916911
"(21, 87)",0.012560307517981192
"(21, 88)",0.011872058304022739
"(21, 89)",0.0103439084514588
"(22, 22)",0.009813925473561073
"(22, 23)",0.010439468804687548
"(22, 24)",0.01327297179667015
"(22, 25)",0.011732151898052304
"(22, 26)",0.01047881077412875
"(22, 27)",0.009462805872934587
"(22, 28)",0.010015362283487312
"(22, 29)",0.009087051010891266
"(22, 30)",0.00807902159173432
"(22, 31)",0.009043544858862992
"(22, 32)",0.009015475979931634
"(22, 33)",0.01087880653623173
"(22, 34)",0.00856808075545724
"(22, 35)",0.008646753909199669
"(22, 36)",0.010079080138071484
"(22, 37)",0.009749325914015797
"(22, 38)",0.009007860678817887
"(22, 39)",0.010353209653560264
"(22, 40)",0.01104834437173365
"(22, 41)",0.01117232567575283
"(22, 42)",0.008582852809945248
"(22, 43)",0.008258436829305474
"(22, 44)",0.009436624820053396
"(22, 45)",0.013535401844777537
"(22, 46)",0.012714155915302332
"(22, 47)",0.00676164674898172
"(22, 48)",0.011778647967245917
"(22, 49)",0.01217742705128153
"(22, 50)",0.009352767189769125
"(22, 51)",0.01014716507127319
"(22, 52)",0.013030562187475718
"(22, 53)",0.014232951732870354
"(22, 54)",0.009656646187039103
"(22, 55)",0.012343735446888724
"(22, 56)",0.008348856303989115
"(22, 57)",0.01226273758900985
"(22, 58)",0.013704358251717088
"(22, 59)",0.011623453351086267
"(22, 60)",0.011442417254324651
"(22, 61)",0.006249173413769576
"(22, 62)",0.008495325234400481
"(22, 63)",0.010005632467894042
"(22, 64)",0.007876146507931893
"(22, 65)",0.013902776971470325
"(22, 66)",0.008409669076467133
"(22, 67)",0.012077274101616424
"(22, 68)",0.009518864191840438
"(22, 69)",0.010915450932182585
"(22, 70)",0.010634278243055883
"(22, 71)",0.009421383072445966
"(22, 72)",0.010064373112662863
"(22, 73)",0.012748328887867854
"(22, 74)",0.00868853502942501
"(22, 75)",0.011884216967297512
"(22, 76)",0.008292295442683619
"(22, 77)",0.012707301771242003
"(22, 78)",0.00811965848139409
"(22, 79)",0.008551538941534983
"(22, 80)",0.0096800596886668
"(22, 81)",0.010085226352313362
"(22, 82)",0.010554999124554423
"(22, 83)",0.011715072180823422
"(22, 84)",0.012121573852673297
"(22, 85)",0.010897271366792088
"(22, 86)",0.010218246038343827
"(22, 87)",0.009680774919843108
"(22, 88)",0.011505374305976732
"(22, 89)",0.007769203985150311
"(23, 23)",0.008494518056250145
"(23, 24)",0.007544334272833785
"(23, 25)",0.011347359997402377
"(23, 26)",0.00976403145196579
"(23, 27)",0.009793901234790186
"(23, 28)",0.009788652482274993
"(23, 29)",0.01088059114995052
"(23, 30)",0.011219254141655297
"(23, 31)",0.010662384661992095
"(23, 32)",0.013169044227663242
"(23, 33)",0.010129571995108146
"(23, 34)",0.008415188710094917
"(23, 35)",0.010334896825645482
"(23, 36)",0.008251695212634068
"(23, 37)",0.008367946266398306
"(23, 38)",0.010723916102819675
"(23, 39)",0.01239151743420744
"(23, 40)",0.010366478552753114
"(23, 41)",0.011041700133402358
"(23, 42)",0.0125481553147882
"(23, 43)",0.009646691457494947
"(23, 44)",0.01039728824143304
"(23, 45)",0.00809938926900313
"(23, 46)",0.013003658600750928
"(23, 47)",0.00823583197226073
"(23, 48)",0.012312029443213537
"(23, 49)",0.009246718236017363
"(23, 50)",0.00980653418073504
"(23, 51)",0.00785715719490886
"(23, 52)",0.011204835792480723
"(23, 53)",0.00833832131631804
"(23, 54)",0.011441056802314404
"(23, 55)",0.008260602083980986
"(23, 56)",0.010033370636200198
"(23, 57)",0.011139972826403579
"(23, 58)",0.007463328242280285
"(23, 59)",0.009444636211547619
"(23, 60)",0.007651848726551687
"(23, 61)",0.010704007229597395
"(23, 62)",0.011882355290891298
"(23, 63)",0.011046506821099053
"(23, 64)",0.010064075876141004
"(23, 65)",0.009090375668859865
"(23, 66)",0.008861963811495661
"(23, 67)",0.011219474801552174
"(23, 68)",0.008893356223683917
"(23, 69)",0.008465648991482609
"(23, 70)",0.01012131475091667
"(23, 71)",0.012098209609743152
"(23, 72)",0.012369297653729431
"(23, 73)",0.0073641899727214235
"(23, 74)",0.013959747091711466
"(23, 75)",0.009817422792932313
"(23, 76)",0.009935457101270515
"(23, 77)",0.010867558972950183
"(23, 78)",0.010556707405589503
"(23, 79)",0.009781328908363574
"(23, 80)",0.009128962143655812
"(23, 81)",0.008796844125690354
"(23, 82)",0.009840595515736185
"(23, 83)",0.013516974226266593
"(23, 84)",0.010012747858133334
"(23, 85)",0.012545912909684617
"(23, 86)",0.010615728060113405
"(23, 87)",0.012353235388251525
"(23, 88)",0.012758411744746508
"(23, 89)",0.012038869938956963
"(24, 24)",0.010069257968346991
"(24, 25)",0.010171654609752593
"(24, 26)",0.012771619951943248
"(24, 27)",0.01202034385123213
"(24, 28)",0.0116056077327937
"(24, 29)",0.007108166753791847
"(24, 30)",0.010198933191582972
"(24, 31)",0.009015567179955873
"(24, 32)",0.009773568293479445
"(24, 33)",0.01120454201648651
"(24, 34)",0.010616474423168902
"(24, 35)",0.010468080439931785
"(24, 36)",0.010854173430702057
"(24, 37)",0.009857210380712064
"(24, 38)",0.008766306419255576
"(24, 39)",0.010283462138226021
"(24, 40)",0.009636279382191183
"(24, 41)",0.009865378901730212
"(24, 42)",0.008622722589174738
"(24, 43)",0.008954135902441599
"(24, 44)",0.007142280118606062
"(24, 45)",0.010722888596160612
"(24, 46)",0.00930648483145958
"(24, 47)",0.009321475921386014
"(24, 48)",0.009772363977213693
"(24, 49)",0.009811473216444277
"(24, 50)",0.010817030648360195
"(24, 51)",0.012549258382993584
"(24, 52)",0.011110580945950209
"(24, 53)",0.008544980846650467
"(24, 54)",0.00946100574332458
"(24, 55)",0.010809667711392941
"(24, 56)",0.008777477641334047
"(24, 57)",0.01286110371592178
"(24, 58)",0.010786714016033656
"(24, 59)",0.011305548926629473
"(24, 60)",0.009884037454546395
"(24, 61)",0.009205244436980573
"(24, 62)",0.01084163122213889
"(24, 63)",0.011152831037182757
"(24, 64)",0.010255285548683378
"(24, 65)",0.010254390096384172
"(24, 66)",0.011729486986464022
"(24, 67)",0.010086768501726502
"(24, 68)",0.012402682238317078
"(24, 69)",0.010236839393454081
"(24, 70)",0.01079029762335965
"(24, 71)",0.00855101601505103
"(24, 72)",0.012477884681009755
"(24, 73)",0.007176999157992918
"(24, 74)",0.008632828939266222
"(24, 75)",0.008924797130847477
"(24, 76)",0.010375279658640863
"(24, 77)",0.009016145567537211
"(24, 78)",0.009202144700074869
"(24, 79)",0.01179672427658424
"(24, 80)",0.011312935035329414
"(24, 81)",0.01037776620121895
"(24, 82)",0.009220207279431207
"(24, 83)",0.008402363375507543
"(24, 84)",0.011163097962013844
"(24, 85)",0.01017753191315047
"(24, 86)",0.010561216460745869
"(24, 87)",0.011137410614761197
"(24, 88)",0.007861375277739288
"(24, 89)",0.007307859422838897
"(25, 25)",0.009104138361925326
"(25, 26)",0.010007238373337791
"(25, 27)",0.008655731403938828
"(25, 28)",0.011595397956176165
"(25, 29)",0.01155958311091022
"(25, 30)",0.01345207295014484
"(25, 31)",0.011453717115190476
"(25, 32)",0.011951774144761344
"(25, 33)",0.010902368229691106
"(25, 34)",0.006760720316210396
"(25, 35)",0.009716469900036941
"(25, 36)",0.008359069140974645
"(25, 37)",0.00980816526171851
"(25, 38)",0.013010390085429717
"(25, 39)",0.0093635441862548
"(25, 40)",0.012220529036438837
"(25, 41)",0.010221626624289068
"(25, 42)",0.01027560636134583
"(25, 43)",0.009822403566201218
"(25, 44)",0.01212252746289269
"(25, 45)",0.01323464037531677
"(25, 46)",0.010579624297507867
"(25, 47)",0.010699201077443854
"(25, 48)",0.011798505241107777
"(25, 49)",0.010933335234395212
"(25, 50)",0.01056669529528478
"(25, 51)",0.01058291217733788
"(25, 52)",0.01088419036000763
"(25, 53)",0.011728815060190185
"(25, 54)",0.010288152874184886
"(25, 55)",0.008135212291335934
"(25, 56)",0.012987913515122773
"(25, 57)",0.00905482289501316
"(25, 58)",0.00885831295498964
"(25, 59)",0.009401312951645441
"(25, 60)",0.009145173332181658
"(25, 61)",0.008420334115571146
"(25, 62)",0.008512866691004725
"(25, 63)",0.011419357675820668
"(25, 64)",0.011570104914455957
"(25, 65)",0.009049019328961933
"(25, 66)",0.009894080561622179
"(25, 67)",0.010174118345541824
"(25, 68)",0.011856641409645046
"(25, 69)",0.012479229304935998
"(25, 70)",0.011573201676782848
"(25, 71)",0.009876441129680712
"(25, 72)",0.01068066829293257
"(25, 73)",0.010890456489694837
"(25, 74)",0.010338889054229888
"(25, 75)",0.008042561886732039
"(25, 76)",0.01414452459238199
"(25, 77)",0.012295330092737007
"(25, 78)",0.009812108552696753
"(25, 79)",0.009841489359846113
"(25, 80)",0.011657578685100265
"(25, 81)",0.009548053689685821
"(25, 82)",0.009337923954134861
"(25, 83)",0.009315957706141374
"(25, 84)",0.01158686682389785
"(25, 85)",0.009766565432339044
"(25, 86)",0.009335493673976975
"(25, 87)",0.01186469587533477
"(25, 88)",0.010889713157326045
"(25, 89)",0.008810409552794827
"(26, 26)",0.0080426985432492
"(26, 27)",0.012082579446941407
"(26, 28)",0.009197738423798974
"(26, 29)",0.009952269626700629
"(26, 30)",0.01036055674281418
"(26, 31)",0.015070550044044591
"(26, 32)",0.010835392335812384
"(26, 33)",0.011872462634255242
"(26, 34)",0.00770705753097124
"(26, 35)",0.009614630021121206
"(26, 36)",0.012083477233908946
"(26, 37)",0.012170788284704819
"(26, 38)",0.010858538793511488
"(26, 39)",0.006966177071844333
"(26, 40)",0.008606926220198322
"(26, 41)",0.010743966540392006
"(26, 42)",0.00910456247640327
"(26, 43)",0.009174300670585295
"(26, 44)",0.0087048981226569
"(26, 45)",0.010435146688635258
"(26, 46)",0.01121207749256084
"(26, 47)",0.010696927943458754
"(26, 48)",0.010288900617806369
"(26, 49)",0.010643339856097195
"(26, 50)",0.008839141087315223
"(26, 51)",0.011668262504287003
"(26, 52)",0.01190394273817624
"(26, 53)",0.009457722642135865
"(26, 54)",0.006897984807892563
"(26, 55)",0.011286174021596493
"(26, 56)",0.00952574735407773
"(26, 57)",0.009956412349943287
"(26, 58)",0.009630045731956968
"(26, 59)",0.008810097906198935
"(26, 60)",0.009707433338815843
"(26, 61)",0.010539207121122452
"(26, 62)",0.010363992264005634
"(26, 63)",0.007653856943599999
"(26, 64)",0.009495467504631372
"(26, 65)",0.009675828184454827
"(26, 66)",0.013019770099161871
"(26, 67)",0.011879465241020397
"(26, 68)",0.009499433684681605
"(26, 69)",0.008797855809685567
"(26, 70)",0.0124679906054807
"(26, 71)",0.010905355778525543
"(26, 72)",0.011561661639393204
"(26, 73)",0.010797181716116934
"(26, 74)",0.0106643916611059
"(26, 75)",0.010449469822595963
"(26, 76)",0.009918315344697465
"(26, 77)",0.010660875411011227
"(26, 78)",0.010103968156700798
"(26, 79)",0.008948064386678908
"(26, 80)",0.008581076252846393
"(26, 81)",0.010824325373840699
"(26, 82)",0.009709509778441828
"(26, 83)",0.011231690582681987
"(26, 84)",0.009018327927270966
"(26, 85)",0.00684365103845445
"(26, 86)",0.010720105825315955
"(26, 87)",0.010300654152038388
"(26, 88)",0.00859302494437835
"(26, 89)",0.008735139523908106
"(27, 27)",0.00010665900095574224
"(27, 28)",0.008123818838082187
"(27, 29)",0.011937896383858766
"(27, 30)",0.011367329823413106
"(27, 31)",0.008350375436925657
"(27, 32)",0.00940442226710686
"(27, 33)",0.012614357435608162
"(27, 34)",0.009646884712447071
"(27, 35)",0.00883840390524587
"(27, 36)",0.007027416719980899
"(27, 37)",0.011113153695845965
"(27, 38)",0.013366144752104354
"(27, 39)",0.008773971747861218
"(27, 40)",0.01132395215626383
"(27, 41)",0.010018472943641464
"(27, 42)",0.008124024404409486
"(27, 43)",0.010825816984831678
"(27, 44)",0.007576200377241474
"(27, 45)",0.00853176112539418
"(27, 46)",0.008390002896019393
"(27, 47)",0.007901521079329989
"(27, 48)",0.011880513946574146
"(27, 49)",0.01183628239810303
"(27, 50)",0.009788688787015309
"(27, 51)",0.009047041152822826
"(27, 52)",0.010381106371865465
"(27, 53)",0.011022293454077101
"(27, 54)",0.011887934669285291
"(27, 55)",0.011878618657204715
"(27, 56)",0.009780916522636221
"(27, 57)",0.0085030647533019
"(27, 58)",0.008650205734868941
"(27, 59)",0.010052350819877858
"(27, 60)",0.009623967553576593
"(27, 61)",0.00904907167045168
"(27, 62)",0.01103502321763703
"(27, 63)",0.007336672345185025
"(27, 64)",0.01182668878417008
"(27, 65)",0.009406634159930233
"(27, 66)",0.011589068896979565
"(27, 67)",0.009282760960064602
"(27, 68)",0.010891549925194564
"(27, 69)",0.007708075538640965
"(27, 70)",0.008818610669863223
"(27, 71)",0.0067596474579061485
"(27, 72)",0.011547688590500522
"(27, 73)",0.010625426189119866
"(27, 74)",0.010417161683181965
"(27, 75)",0.01183477823137738
"(27, 76)",0.012423491721853416
"(27, 77)",0.011788178931399735
"(27, 78)",0.012406888103051983
"(27, 79)",0.010590528141581112
"(27, 80)",0.008131504760541166
"(27, 81)",0.007446170746873762
"(27, 82)",0.009081048863963017
"(27, 83)",0.009473624184086694
"(27, 84)",0.007669823557888865
"(27, 85)",0.008538708243347716
"(27, 86)",0.009616282500352959
"(27, 87)",0.011330242727327742
"(27, 88)",0.008228305420298641
"(27, 89)",0.007907445867727366
"(28, 28)",0.0
"(28, 29)",0.009221188089582374
"(28, 30)",0.009831638055022891
"(28, 31)",0.009637454502361791
"(28, 32)",0.009639629500425064
"(28, 33)",0.01000372966747165
"(28, 34)",0.011769827159618539
"(28, 35)",0.012940318424658911
"(28, 36)",0.009071800819019586
"(28, 37)",0.00845603972022302
"(28, 38)",0.010642567699299043
"(28, 39)",0.010674216799874067
"(28, 40)",0.010713806571537197
"(28, 41)",0.009930897104768903
"(28, 42)",0.0
"(28, 43)",0.009489918034502925
"(28, 44)",0.01024151633304445
"(28, 45)",0.009517020721435059
"(28, 46)",0.008194263160112182
"(28, 47)",0.008355575418972269
"(28, 48)",0.010164278291380984
"(28, 49)",0.01012030954180812
"(28, 50)",0.010850307791367102
"(28, 51)",0.009197747144745015
"(28, 52)",0.011348090723478567
"(28, 53)",0.009408166827186232
"(28, 54)",0.008121668461943869
"(28, 55)",0.010608542933019821
"(28, 56)",0.008705383974308402
"(28, 57)",0.013747628938468603
"(28, 58)",0.008580746518921515
"(28, 59)",0.010610321759862894
"(28, 60)",0.011662012533008479
"(28, 61)",0.009969025441749163
"(28, 62)",0.01024353143347313
"(28, 63)",0.01096913523527389
"(28, 64)",0.008444240163052615
"(28, 65)",0.010454636846535744
"(28, 66)",0.011799403166422171
"(28, 67)",0.009691287231864519
"(28, 68)",0.00855216065642384
"(28, 69)",0.01126568114187581
"(28, 70)",0.009988424393455736
"(28, 71)",0.011998758075028863
"(28, 72)",0.010777779067508065
"(28, 73)",0.009364880298941105
"(28, 74)",0.010219005681579685
"(28, 75)",0.007039185002992291
"(28, 76)",0.008358215776792214
"(28, 77)",0.008841357014237052
"(28, 78)",0.009138614534040792
"(28, 79)",0.0
"(28, 80)",0.0001388675117343101
"(28, 81)",0.008928088357514357
"(28, 82)",0.012993371585397227
"(28, 83)",0.007066381773030573
"(28, 84)",0.010197543656397133
"(28, 85)",0.010595054755813687
"(28, 86)",0.008724299733764804
"(28, 87)",0.013063595115754624
"(28, 88)",0.00856355711834676
"(28, 89)",0.009659565189940683
"(29, 29)",0.011532938486585506
"(29, 30)",0.00862942392011307
"(29, 31)",0.01071167957683813
"(29, 32)",0.008997387325503106
"(29, 33)",0.009384087600955122
"(29, 34)",0.011538760771229343
"(29, 35)",0.009327211201445664
"(29, 36)",0.010579246989625634
"(29, 37)",0.010243559188380071
"(29, 38)",0.008018897282650315
"(29, 39)",0.011033857311020717
"(29, 40)",0.010068753172540032
"(29, 41)",0.008498340440308427
"(29, 42)",0.008503961262584073
"(29, 43)",0.010865273004158299
"(29, 44)",0.009594308817334722
"(29, 45)",0.011002509291545347
"(29, 46)",0.008561365361077
"(29, 47)",0.009598340714566878
"(29, 48)",0.00946812694790395
"(29, 49)",0.010009482265026329
"(29, 50)",0.010755418097695103
"(29, 51)",0.010948528748925304
"(29, 52)",0.009721371417073505
"(29, 53)",0.008623932299931648
"(29, 54)",0.008986424384180557
"(29, 55)",0.007420537392603012
"(29, 56)",0.009549255825792425
"(29, 57)",0.007338727583215073
"(29, 58)",0.012142396933751253
"(29, 59)",0.011071344599732337
"(29, 60)",0.009481036447970841
"(29, 61)",0.008900490782063727
"(29, 62)",0.0121311063432312
"(29, 63)",0.011911482754587484
"(29, 64)",0.007325780349349562
"(29, 65)",0.010197993585047856
"(29, 66)",0.011366697646931333
"(29, 67)",0.009810780916359393
"(29, 68)",0.009739268300227817
"(29, 69)",0.011344366951489444
"(29, 70)",0.009658559176743579
"(29, 71)",0.010380971912872445
"(29, 72)",0.008724505782476868
"(29, 73)",0.010628084776510493
"(29, 74)",0.00849585704088196
"(29, 75)",0.01023112350719266
"(29, 76)",0.00819165157823336
"(29, 77)",0.01149990641564916
"(29, 78)",0.006875161472911007
"(29, 79)",0.010142589163784813
"(29, 80)",0.008500210559189333
"(29, 81)",0.011128467152255633
"(29, 82)",0.008058199967888624
"(29, 83)",0.009559664791694327
"(29, 84)",0.012724698541622004
"(29, 85)",0.009956417066472196
"(29, 86)",0.011503664922796916
"(29, 87)",0.011451821558758986
"(29, 88)",0.011082572851622237
"(29, 89)",0.009794769334234123
"(30, 30)",0.00923365039689881
"(30, 31)",0.011871373459840275
"(30, 32)",0.008026146380741391
"(30, 33)",0.01053895547427584
"(30, 34)",0.011701075821614351
"(30, 35)",0.012072449269642639
"(30, 36)",0.008612636515942417
"(30, 37)",0.009129187039852653
"(30, 38)",0.009620645774894602
"(30, 39)",0.011584904757901091
"(30, 40)",0.011526628411095231
"(30, 41)",0.008061944260456028
"(30, 42)",0.007648857936425473
"(30, 43)",0.011679285137973758
"(30, 44)",0.0077053689241089185
"(30, 45)",0.007819208775868168
"(30, 46)",0.010643573747285898
"(30, 47)",0.01045577113615455
"(30, 48)",0.012713065655044542
"(30, 49)",0.0090943962119451
"(30, 50)",0.010164422002691124
"(30, 51)",0.011309354764405059
"(30, 52)",0.009136866455714465
"(30, 53)",0.011697297271206929
"(30, 54)",0.010912148006914627
"(30, 55)",0.010638703847025123
"(30, 56)",0.009938756231846554
"(30, 57)",0.009105382561869756
"(30, 58)",0.011871671932136774
"(30, 59)",0.011194361639625536
"(30, 60)",0.011078189934659526
"(30, 61)",0.010547910810972625
"(30, 62)",0.009069986675841116
"(30, 63)",0.006583385937591507
"(30, 64)",0.011738020721499477
"(30, 65)",0.009098484866974708
"(30, 66)",0.010882014011276961
"(30, 67)",0.00962093951950764
"(30, 68)",0.011437791536544391
"(30, 69)",0.010793364313121369
"(30, 70)",0.010863623780634988
"(30, 71)",0.010135048728709255
"(30, 72)",0.010295242111689404
"(30, 73)",0.0107519374242921
"(30, 74)",0.009114457300970762
"(30, 75)",0.011083220186565155
"(30, 76)",0.009146231345276751
"(30, 77)",0.008330064682936563
"(30, 78)",0.01097835343248419
"(30, 79)",0.009669525092607543
"(30, 80)",0.009466135873587661
"(30, 81)",0.009444956128826502
"(30, 82)",0.009868852297717012
"(30, 83)",0.010124818363546393
"(30, 84)",0.010380279558278995
"(30, 85)",0.009088865623502076
"(30, 86)",0.009868060032423583
"(30, 87)",0.008792073048710077
"(30, 88)",0.008992830551753346
"(30, 89)",0.008475217266589449
"(31, 31)",0.009094924865027805
"(31, 32)",0.0071356263769441425
"(31, 33)",0.012065093127222698
"(31, 34)",0.013121583947405004
"(31, 35)",0.011962910138294237
"(31, 36)",0.010042687336805538
"(31, 37)",0.00843048059949383
"(31, 38)",0.00710143299123045
"(31, 39)",0.007605606439237173
"(31, 40)",0.012356587203127609
"(31, 41)",0.011071003073164111
"(31, 42)",0.014036610017546695
"(31, 43)",0.009845352104956661
"(31, 44)",0.010169048355153127
"(31, 45)",0.009656662746059351
"(31, 46)",0.008305640894436818
"(31, 47)",0.010265740262461048
"(31, 48)",0.009612129225992078
"(31, 49)",0.010199068979802814
"(31, 50)",0.008483874961684103
"(31, 51)",0.008058653043641508
"(31, 52)",0.010082945737839646
"(31, 53)",0.011671332699530064
"(31, 54)",0.010549525472964439
"(31, 55)",0.010161536085417878
"(31, 56)",0.010412651799299979
"(31, 57)",0.01251215609179137
"(31, 58)",0.011275720323058406
"(31, 59)",0.009177411236499058
"(31, 60)",0.010530092226477404
"(31, 61)",0.009549498358553647
"(31, 62)",0.010453202365153095
"(31, 63)",0.009384928342334576
"(31, 64)",0.008973198218448341
"(31, 65)",0.01310551216585133
"(31, 66)",0.008269044268776081
"(31, 67)",0.011281179100690628
"(31, 68)",0.011521479438759266
"(31, 69)",0.009927271193967238
"(31, 70)",0.00932635820949501
"(31, 71)",0.012580890149740289
"(31, 72)",0.01032618200962627
"(31, 73)",0.011700937331676325
"(31, 74)",0.011244953437898563
"(31, 75)",0.009865458341906566
"(31, 76)",0.011142315893275382
"(31, 77)",0.011065856504542252
"(31, 78)",0.012768688252146401
"(31, 79)",0.014007411163252688
"(31, 80)",0.00884389506416403
"(31, 81)",0.010756290712945147
"(31, 82)",0.008512593559707973
"(31, 83)",0.009660404610171697
"(31, 84)",0.010442387995376152
"(31, 85)",0.012247569787909023
"(31, 86)",0.007286030743759515
"(31, 87)",0.011533895082956453
"(31, 88)",0.007725601865257143
"(31, 89)",0.01199508698138581
"(32, 32)",0.011098733420905348
"(32, 33)",0.008257943239668834
"(32, 34)",0.011578636857748195
"(32, 35)",0.00996962761419221
"(32, 36)",0.008455231691544675
"(32, 37)",0.00911167141307703
"(32, 38)",0.009737555279807582
"(32, 39)",0.013806665384447617
"(32, 40)",0.009280505047320068
"(32, 41)",0.008824046154777396
"(32, 42)",0.009623945500622726
"(32, 43)",0.009824522366527597
"(32, 44)",0.008853233503183065
"(32, 45)",0.008361806373247247
"(32, 46)",0.013426493656636417
"(32, 47)",0.010072838697394441
"(32, 48)",0.010582887057052312
"(32, 49)",0.00955200758095847
"(32, 50)",0.007192776100298608
"(32, 51)",0.007736578091322825
"(32, 52)",0.009317954533700122
"(32, 53)",0.007496163810100916
"(32, 54)",0.010689401670830502
"(32, 55)",0.008374123047526836
"(32, 56)",0.011955928303547258
"(32, 57)",0.010884013772063264
"(32, 58)",0.013909485374180146
"(32, 59)",0.010140531181783784
"(32, 60)",0.009924686178099058
"(32, 61)",0.010299217910377849
"(32, 62)",0.010219936824246297
"(32, 63)",0.008183159571999875
"(32, 64)",0.008851102151132715
"(32, 65)",0.011594306233626464
"(32, 66)",0.010534829505454766
"(32, 67)",0.011308498131122845
"(32, 68)",0.014439935312692944
"(32, 69)",0.010980395360396172
"(32, 70)",0.009456562005711173
"(32, 71)",0.010944464883721134
"(32, 72)",0.010346689931686163
"(32, 73)",0.010550084835456183
"(32, 74)",0.008249987327775828
"(32, 75)",0.010947111274283307
"(32, 76)",0.010843566312716213
"(32, 77)",0.008777150801222476
"(32, 78)",0.010903206479860724
"(32, 79)",0.010527686736223955
"(32, 80)",0.00925928279316983
"(32, 81)",0.011708806778760905
"(32, 82)",0.011392203657942204
"(32, 83)",0.010218949827245366
"(32, 84)",0.009691178998865435
"(32, 85)",0.009893373428566249
"(32, 86)",0.00901153015130357
"(32, 87)",0.010629738836443525
"(32, 88)",0.009413569446231987
"(32, 89)",0.009978377207234476
"(33, 33)",0.0
"(33, 34)",0.011242379051900295
"(33, 35)",0.010524424400134944
"(33, 36)",0.009496316425287024
"(33, 37)",0.01059420294457167
"(33, 38)",0.009840835682485309
"(33, 39)",0.010614319105305397
"(33, 40)",0.008493736450662382
"(33, 41)",0.009790164379205338
"(33, 42)",0.01000372966747165
"(33, 43)",0.010887669370996337
"(33, 44)",0.009684415061318863
"(33, 45)",0.008163790326740935
"(33, 46)",0.013486597332665263
"(33, 47)",0.011787478580440878
"(33, 48)",0.012160411800109855
"(33, 49)",0.010375342871135958
"(33, 50)",0.008207465237723945
"(33, 51)",0.010122074884703217
"(33, 52)",0.01208136501729991
"(33, 53)",0.009525352597874268
"(33, 54)",0.009723966688605349
